Campaign_Type,Duration,Budget,Audience_Size,Audience_Age_Group,Engagement_Rate,Conversion_Rate
Instagram,47,18.07459901163333,85485,45-54,1.6364872087043194,2.1799655443155648
Facebook,7,63.48144313053981,48456,45-54,5.77498921628363,3.8611760864305897
TikTok,27,54.988487934359156,78513,55-64,5.853703698075265,0.5465748403271725
Snapchat,12,30.19362673467787,67857,25-34,8.612813205428818,0.817781770028931
Snapchat,24,70.85096722789055,69824,25-34,9.540578796967171,0.6868300959105548
Instagram,48,80.19822192627316,97112,35-44,5.863574755682629,1.8006443388452547
TikTok,13,60.51950574623739,59483,45-54,3.6996047280533415,3.586286185995694
TikTok,32,38.34506686992985,73353,45-54,3.9493166651804295,1.5686333916253914
Facebook,32,42.0415784258685,91475,55-64,8.282204276333655,0.628224769115658
TikTok,17,71.7852056235198,74716,45-54,6.503002517013456,4.665664960155459
Snapchat,40,39.57591584876263,90163,18-24,9.938194831436089,0.42242998018488154
Snapchat,30,70.12850705982191,76121,55-64,2.362272500773232,4.992633839686725
Instagram,48,40.26492533375483,59124,55-64,1.9197154578105915,4.751449844257939
Snapchat,24,80.8127210911154,39585,18-24,3.987777840319192,2.5371653003640313
TikTok,46,12.757187176619,64909,25-34,1.8776340565791307,3.523470861807978
TikTok,37,30.184829488011633,19880,35-44,6.317485587661227,0.7360666694243972
Snapchat,49,20.323831434581763,11324,45-54,6.924359471986465,4.605341587275951
YouTube,26,85.53458721669188,91667,18-24,7.208241490932994,2.9430688222423353
Instagram,26,42.85550434941949,73901,25-34,2.0717532747268375,4.9694415203712525
Facebook,38,62.225354868640096,6873,25-34,3.1988805072901076,3.1029095224410375
TikTok,18,70.50129708413738,30649,35-44,1.495547596630082,4.453798697325748
YouTube,19,10.020752678365465,66313,45-54,9.038925898059247,3.229228114937168
Snapchat,46,58.051380936838015,56457,25-34,5.846633573700458,3.124452768756443
Instagram,55,71.0843910862179,93743,18-24,7.7806245194889305,1.3452828676378268
Instagram,23,74.51854494689867,25135,18-24,9.177693627058886,1.2673137537244465
Instagram,3,81.42465588698767,90579,25-34,9.02624304641793,1.2558916304072285
Facebook,38,27.67733260904993,55914,55-64,5.760805674183012,4.284151434611958
Facebook,47,42.02413927855921,28715,35-44,8.458441772738055,1.0082419190890697
Facebook,27,33.99581426294715,91794,35-44,8.756885949447229,2.210725678116891
Facebook,10,80.0322807977718,25078,18-24,5.755664900845778,4.1957320223570855
Snapchat,41,75.79611940295044,64522,35-44,2.513579749417453,4.010495773423385
Snapchat,51,20.25126559472995,32075,35-44,2.2886851239886696,1.283036540678897
Snapchat,2,76.5908955933307,32893,25-34,2.530097276813261,2.4496457961859415
YouTube,28,93.50220132695058,83056,45-54,8.35736174868245,1.0310650552268419
Facebook,36,89.66510273118212,19416,55-64,2.897085681163963,4.733285614381594
Instagram,45,13.041482600078517,80513,45-54,1.3973404927296293,0.562598386128056
TikTok,43,93.20692103506117,15220,55-64,4.411589112818158,3.2732671922930856
YouTube,46,90.88636659292997,49809,45-54,9.282644769990048,0.7777090850079164
Snapchat,13,96.82943030185491,22798,55-64,6.321400663659166,2.9655505911978386
Instagram,7,60.23340343619904,24673,35-44,7.507678460708481,4.805984435907167
TikTok,48,26.800089301121186,70295,35-44,4.658039103861387,3.703982162745409
TikTok,17,20.878350833337663,93555,55-64,5.077022360504726,4.465866441466775
Facebook,20,54.16375114263224,71150,45-54,9.343838951410342,4.658823712997636
TikTok,53,59.01182485918095,83891,35-44,7.294204428312808,0.4113537332901268
Snapchat,41,20.132369485612074,92023,55-64,5.520893901552726,1.7983286414968955
Snapchat,48,11.193117546462036,66873,25-34,1.6779837065637642,3.2117058920542414
Instagram,50,25.342916882702,87162,18-24,1.129080697060156,3.3567584126753593
YouTube,32,48.61499604159334,7900,35-44,2.172786243537834,0.5067602886341738
Instagram,3,46.16824375112874,35309,45-54,8.209806338009697,3.3273263721109307
Facebook,57,22.561608092201837,82295,45-54,8.495730493290285,1.547368034373095
YouTube,15,35.51944996046756,56301,25-34,7.223381489379976,2.101382043382392
YouTube,13,66.34612660024234,36659,55-64,4.969923974641224,4.679802793236759
Snapchat,9,38.45658405199731,16299,25-34,5.1894874422306225,3.4032826263192515
YouTube,25,15.517091009977737,18313,45-54,2.2413362738696434,2.664219263594326
Snapchat,52,52.441229692083525,56337,35-44,2.713862145712926,3.217525816138103
Facebook,14,44.615549240981835,46776,55-64,4.365200216461854,4.090060916382386
Snapchat,10,79.99689216677987,7799,45-54,4.666804336864331,1.2501774625637323
Facebook,39,10.338532759578449,82452,25-34,4.233222931275856,4.062126482602625
YouTube,19,45.838736572639384,54502,45-54,5.365210835918575,4.488164952200306
Snapchat,10,96.52591116845059,26368,18-24,2.1559740331106827,4.0600315126088935
Instagram,42,34.01840078354169,1674,55-64,3.3069603896055044,4.217509041118034
Facebook,47,76.03213843607608,14758,35-44,8.012804812195057,3.714178962681169
Snapchat,36,99.75313276079932,17068,25-34,5.55079851488805,2.8592240723040034
Snapchat,3,97.84453059859892,52592,25-34,6.151171685170206,2.184350283537382
Facebook,58,66.15038362191133,48283,55-64,3.715267091318024,0.5105497318145531
Facebook,41,76.85108152699793,42562,55-64,7.572912332593815,3.2946074551642734
Instagram,24,98.24090459686037,54521,18-24,8.595120925533369,2.080638576850448
Facebook,55,96.28780692516277,93856,45-54,5.377556111540207,2.169449544054349
YouTube,37,57.85931443257698,88303,45-54,1.737711588104061,4.856352672095382
Snapchat,13,31.49752560032081,72365,35-44,1.0642358651075456,1.5853783081906616
Instagram,35,68.2508745555304,38786,45-54,2.8794778792047073,3.42198178219046
Snapchat,29,88.85724098745207,22947,45-54,2.6498702233801765,1.0334035149799847
TikTok,49,86.63380388606015,60402,25-34,1.9110482662714676,1.3392310876403524
TikTok,14,76.88459378691378,5505,25-34,1.3631147038132436,4.693487044814409
TikTok,37,13.912002478724915,75918,45-54,9.481851008932326,1.1239170423968137
Snapchat,44,49.46110009351689,61334,45-54,6.0328680315316845,2.413295666630696
YouTube,11,25.15362231117443,99555,35-44,1.2127310514345462,4.847920126475835
TikTok,16,47.62108839459879,46017,55-64,7.9101427035068825,0.24499131346103814
Instagram,43,42.82276838878689,35869,55-64,8.584021782533027,4.544459391786806
YouTube,37,84.26533499684118,85204,25-34,5.096707933977296,1.1688491547298658
Facebook,39,58.094050981961445,75358,45-54,2.150370152620123,4.906945290460464
Instagram,31,91.44207235505738,94691,45-54,1.2259527599863778,4.322248230949446
Instagram,44,25.449674856079177,90994,18-24,2.8681859390083306,4.5309839996212915
YouTube,22,89.61111958518543,72381,45-54,6.189504740545861,3.21226862413998
TikTok,4,44.00581090902995,91659,18-24,2.9785965360848228,4.183026999626363
Facebook,13,89.76532711072237,29085,25-34,8.390577078006128,3.4473957125217325
Facebook,19,53.35668009681212,85533,55-64,9.63858252389867,0.31510902319677503
Facebook,18,85.59907685399978,75684,18-24,3.201772987086207,0.8922333295410788
TikTok,31,44.98561344906812,9917,45-54,5.168140561747043,0.526923097564001
Instagram,59,27.77381129359991,86980,55-64,6.178642088467493,4.270201486031078
Facebook,39,78.09048966206481,63078,55-64,3.902105029363291,2.851411213125764
Instagram,21,81.4401771479488,93185,45-54,7.4714282403865875,0.2629895821022833
Instagram,18,31.87905019295367,64108,18-24,6.786130336138939,3.3546989273887373
Snapchat,46,51.071632197156305,80567,45-54,1.811807114625785,3.7604218859566942
Snapchat,50,40.75701195136091,44018,35-44,2.391133549839904,1.5326334120681555
YouTube,33,62.1857398328404,2303,35-44,4.816037533592429,0.8508219686106674
TikTok,51,80.96353776468167,62057,45-54,7.048000980294956,2.3236894315704233
TikTok,5,38.50824730941599,90628,55-64,5.128254261623706,4.33769489747374
YouTube,36,44.03141140012505,98421,55-64,9.195848593354471,0.35533099437323656
Instagram,23,81.06403558393129,67253,45-54,9.148307739585649,3.0326379597437016
Snapchat,52,11.355873093706487,38182,45-54,6.427575366469145,0.9225328334880156
Instagram,4,67.59275434198229,58410,35-44,3.0389474705481114,4.98317172864355
Snapchat,40,73.8531887026183,8351,25-34,8.326034539302118,0.890448917064361
Snapchat,53,23.83563041337543,79202,55-64,9.493764063408761,4.8028242196959745
Facebook,28,47.86374138048461,5829,55-64,5.057359286215691,0.19249884319412158
YouTube,22,80.54634202489407,12066,55-64,8.171857858528677,2.972824889310123
Snapchat,40,39.37421069699532,47796,35-44,8.565289604996153,2.449905445754491
YouTube,59,14.296479020826702,31973,25-34,6.688606250149049,0.7562635499436116
YouTube,22,20.563126264371864,25030,55-64,3.560815566639989,2.6663171472053593
Snapchat,19,34.56256737547617,15621,45-54,8.303343369787129,4.177414963720399
TikTok,24,86.43967961243918,28288,18-24,6.970613381184584,2.941736331299558
YouTube,51,12.062433573224162,84638,18-24,5.424034249142045,2.088402495244965
Instagram,16,27.381079154231468,76005,25-34,4.622457007653259,1.6900110020079038
Instagram,26,46.15865024086415,76253,45-54,5.26917778985432,0.4214709232052193
Snapchat,55,36.09451109543075,48350,18-24,5.364717023817317,3.689807406536459
TikTok,15,52.17398227050174,31925,18-24,4.229991670838761,2.1921500774359512
Instagram,33,99.97502475051932,73702,55-64,9.165239229573864,2.7203501409674744
YouTube,25,57.434312467284926,5253,25-34,2.7072821261309787,0.7808721729831396
Facebook,5,30.731632507450428,81637,25-34,7.17583422116041,3.3267039046706115
TikTok,17,93.16973806144853,70372,18-24,6.811416304440625,4.111445169480714
YouTube,42,38.27197726305141,2091,45-54,6.1139793158134275,4.529741047571468
YouTube,36,75.71389596925776,63300,18-24,4.883187541177652,2.0740883352750186
TikTok,19,70.32260370441597,87244,18-24,6.207472021739715,3.378845397483073
TikTok,5,63.4176393945152,54757,25-34,9.23710299493914,3.501804184952753
Facebook,56,71.50435186216482,23688,45-54,8.69565862598704,2.3351462409206722
YouTube,24,10.645663016595554,15954,25-34,9.845260262600812,1.7637569436484526
YouTube,55,57.24021304714903,80789,25-34,7.882183624135309,4.649195465231653
Instagram,51,28.406970142493886,91039,18-24,7.806188139702035,4.952586873593405
YouTube,26,37.309115940893186,76757,45-54,8.274931494649621,1.948063378753695
Facebook,41,21.712234885666653,66935,55-64,3.9816137908271987,3.841292162354279
Instagram,29,28.156134305967086,84392,25-34,5.285309780044953,4.462755655688433
TikTok,14,38.74375389289593,99986,35-44,5.050089056972815,1.1539490248206536
TikTok,16,26.424109218155632,45191,25-34,4.222326294928381,1.3021841648113444
Snapchat,51,64.46880037595943,85117,25-34,9.46958740830976,2.438581350333879
TikTok,9,20.368394656228105,22936,25-34,5.923833622767463,1.0359689889905108
YouTube,52,58.009269657502664,10485,18-24,5.089274872850112,1.276608155387675
Snapchat,29,53.929380899253914,32095,35-44,7.185326177335586,3.1077295521353423
TikTok,4,67.23583463276103,9791,25-34,3.6773399258401467,0.6259732225286806
TikTok,1,39.17612715472863,57628,25-34,2.1292023936827578,4.097002766640281
Facebook,18,82.83687788696363,48507,35-44,2.2605907971948143,4.473594537178244
TikTok,46,13.377980876658038,16205,45-54,4.87100383546659,1.8290876806042886
Facebook,48,92.12973091700795,84991,18-24,3.9994676937436777,3.0711511604060844
TikTok,14,90.37189780770422,77533,25-34,6.071197273219879,4.8035024273917
TikTok,10,47.90000166115087,89962,25-34,1.2792235086734514,0.5979405422019545
TikTok,13,49.44142888052917,15406,45-54,6.9039194296301964,2.453124747616462
TikTok,9,29.058741839358156,16831,18-24,4.548984127310779,3.2878306766307728
Facebook,59,71.89269219015549,41695,45-54,5.671613397435921,3.523549122546201
YouTube,20,85.65263575674925,11160,18-24,9.563002231311735,2.6540533836211275
Snapchat,5,27.308735911268673,30268,55-64,1.5446256880275597,2.546193849506375
TikTok,46,97.40491891356793,31008,35-44,2.4251859109449625,1.5267131039073236
TikTok,12,12.43222395609953,40137,35-44,8.27275942393256,0.9024720507538292
TikTok,30,37.43050965865035,80780,18-24,5.403617226518158,3.255515643440493
Facebook,32,71.39110212728949,69261,45-54,6.222142481201448,4.620570554414475
Snapchat,26,95.29767375526262,22611,18-24,5.305346883334978,1.5378724722373884
Snapchat,41,39.901192041895555,88706,45-54,5.509398709815968,4.936707240875874
Facebook,33,93.32878083985024,73610,18-24,9.873087692252609,2.650879623001801
YouTube,43,85.53344820359939,45901,45-54,2.6465374426416792,3.010990047645505
Snapchat,30,92.47020975150639,80991,18-24,1.8527934175738152,1.7243042188960358
Snapchat,57,28.525297563365207,1572,25-34,8.16640018884793,3.665916891477157
Facebook,6,77.71161676680883,84870,25-34,1.8196217279168705,0.42564559106332556
YouTube,1,16.247576048231515,44831,18-24,7.148359527130858,4.1719107524649806
Snapchat,14,46.61565383335538,95609,55-64,5.233988745774662,4.12563423902838
YouTube,56,63.8779537518323,79220,55-64,1.5917863708226245,4.478969071603672
TikTok,11,18.12547638141131,39598,25-34,5.742619836008445,0.7253287494217708
TikTok,28,94.81627494124427,76416,35-44,1.6192445812824143,0.8936783298667832
TikTok,29,12.223576825046562,80680,55-64,2.716736816581893,3.3701518432053486
TikTok,5,14.746040836231483,83910,25-34,8.996628113365524,0.6741273538188184
Facebook,48,22.448860831243543,41683,35-44,7.548553339951409,3.1705487971624935
TikTok,51,76.94905669588914,4856,35-44,1.826017690960698,4.583329462689039
YouTube,54,45.92716139905836,51267,55-64,7.336381833719911,1.7934450141427714
Instagram,38,59.827022709228125,47076,35-44,3.9508953514010994,2.986760402650324
YouTube,32,63.160975252581785,72419,55-64,4.55393607157273,1.557648985496045
Snapchat,33,72.98224947929202,6157,35-44,3.230782960974148,0.44348436340087083
Snapchat,18,84.06762204409456,42030,25-34,4.848912263521505,0.7303479241355285
TikTok,57,29.93631437900415,65027,35-44,1.8600529003745534,4.065023527944282
YouTube,42,63.65090246547206,70408,55-64,6.686693285190353,1.287839470955225
Facebook,51,52.91114545721109,82438,55-64,2.058995693157547,2.4170749405908483
TikTok,57,38.20762246277894,98910,55-64,2.397099919580708,2.8304366666977225
Facebook,52,65.7052448770499,57736,55-64,7.433014949722131,0.7849261492592893
Instagram,49,53.75746414926471,53644,55-64,3.05524976437597,4.968747808245714
Snapchat,1,62.92789915304617,52995,55-64,1.4009880542332205,2.357578186066902
TikTok,7,51.60272942446939,35406,18-24,3.246090254136743,0.8135648841011694
Snapchat,42,55.66158603536856,14382,35-44,1.2939534646853907,2.3757453492638954
YouTube,27,20.82225748591981,95791,18-24,4.145810174845813,2.3318969322700225
Snapchat,13,86.12895885190197,11620,18-24,7.87801363627194,1.584458112745964
Facebook,59,15.484227030052782,18953,45-54,8.509230632484567,0.9795699576302724
TikTok,44,63.77700658218249,95413,18-24,4.212645131700317,4.888167589692986
YouTube,26,45.75123925955272,99996,35-44,4.9328549459768,4.203590925429732
Facebook,23,27.859661918731266,72556,35-44,3.747145167122979,2.4990226272231384
Instagram,45,49.802805854492334,71726,18-24,9.189572242636581,4.825473198639259
YouTube,35,48.72246452462724,7873,45-54,9.877642268733798,0.6008773709733389
Instagram,34,60.763680252600565,67934,18-24,9.387963699774286,2.1896042230224286
YouTube,34,30.217210283310745,97216,18-24,8.565724233310368,4.91897626993756
Facebook,13,73.71512360918271,54166,35-44,4.2153068260296696,2.097373336250092
Facebook,23,85.72553435924453,63783,18-24,5.801440178845594,3.883214677655495
YouTube,35,72.78933237071342,84060,35-44,9.100263774496497,2.671408475606742
Snapchat,22,87.12832938699552,31446,45-54,6.295369698530607,2.7920749799760194
Facebook,11,54.897612369013565,78949,55-64,4.049515860114695,2.4539571440494816
TikTok,3,10.263076400879408,14465,25-34,8.515889065658797,1.3182770561229396
Snapchat,11,63.35334371811525,53850,35-44,3.2687192695173826,2.8682539160538174
Facebook,34,98.78255483586511,25712,25-34,9.590734524081018,2.010517177427548
Snapchat,31,38.778878516990424,84087,25-34,9.119364537103989,1.276512417240619
TikTok,49,99.63213644078674,74372,45-54,8.39427614849447,2.0738940177165004
YouTube,8,24.236948952600347,76035,18-24,2.1059509245444383,3.614532228659478
Instagram,48,14.609040040572017,41701,25-34,3.481766626981328,2.4104791501014877
Facebook,29,39.896443480030044,37596,18-24,6.192512737258098,3.322708018706304
Instagram,32,43.80070353028196,1896,45-54,5.259544823535938,4.843157328570285
TikTok,11,47.66992187929293,36954,45-54,5.033202605015946,3.8120379451006876
Facebook,7,58.08402768428276,37468,25-34,5.521532116673871,0.9429208635095542
TikTok,57,42.5742076783689,10748,55-64,3.8114060990367054,3.6049225551635997
Instagram,36,84.70711483020393,71453,55-64,4.208053170152985,3.1288759846131278
TikTok,24,32.35428706970431,79081,45-54,2.1217742501651427,3.6023588228684917
Snapchat,4,63.21721152510156,94564,18-24,7.096781362648616,4.330223136566404
Instagram,50,69.99671128312295,62996,55-64,5.413646994807817,1.845053278288458
Snapchat,13,43.604930125592816,5643,45-54,4.339596069637149,0.6671772216559276
YouTube,29,28.553561978449927,71626,55-64,4.488083020106014,3.817841940259735
Instagram,4,82.02883982618737,92582,45-54,3.635291739950533,4.508506573974342
Snapchat,41,41.78472365123423,20911,55-64,5.591268109207123,4.094935699895713
Facebook,24,33.21098776311955,49530,35-44,4.441415748212574,3.9172595333754403
